model_path,HW,CIN,latency
se_prior_VKPRDW.pt,56,144,0.11687055999999998
se_prior_OKA63H.pt,14,104,0.031229760000000006
se_prior_VFJLXR.pt,28,502,0.11262102
se_prior_GCB3AG.pt,14,950,0.12175214000000002
se_prior_DEDGBF.pt,28,198,0.10995629999999998
se_prior_Z7Z43G.pt,28,86,0.09124752000000003
se_prior_5LM49T.pt,14,528,0.11290114
se_prior_MAAR1T.pt,7,54,0.024440640000000003
se_prior_W0Q5V8.pt,7,110,0.02662248
se_prior_PSVX2D.pt,14,288,0.11700753999999997
se_prior_OE6ZUA.pt,112,488,1.4734464
se_prior_QYN9AR.pt,7,520,0.13778082
se_prior_B05BJU.pt,28,486,0.134138
se_prior_5I1G8K.pt,112,108,0.17469843999999995
se_prior_JBU6UG.pt,14,10,0.021419639999999997
se_prior_8PGGRH.pt,56,126,0.11065308000000001
se_prior_KNSMCC.pt,28,2012,0.3438533200000001
se_prior_VDT8KU.pt,14,154,0.03520129999999999
se_prior_74C78M.pt,56,164,0.25003645999999996
se_prior_NEOOP0.pt,14,174,0.09810949999999999
se_prior_G4E9WI.pt,224,158,1.95552606
se_prior_UPWYTQ.pt,14,134,0.03442111999999999
se_prior_9ESL4M.pt,56,512,0.18976952
se_prior_8SS89C.pt,14,194,0.09908347999999999
se_prior_B7IZ21.pt,56,162,0.11781414000000004
se_prior_CXRC9Q.pt,14,46,0.024837139999999994
se_prior_9GKMIX.pt,28,202,0.09352042
se_prior_CJU1UG.pt,14,174,0.09044263999999998
se_prior_MMHNHI.pt,14,236,0.09675794
se_prior_V6PD9C.pt,14,260,0.08850204
se_prior_1Z4KPH.pt,14,16,0.021872279999999997
se_prior_9HQNKN.pt,14,842,0.18810886000000007
se_prior_JJ7DZS.pt,14,816,0.12878796
se_prior_8LKKYP.pt,28,66,0.08850465999999999
se_prior_KYRT88.pt,56,194,0.13788436
se_prior_VFJRX3.pt,112,66,0.12984165999999997
se_prior_RXGHTY.pt,14,238,0.10129577999999999
se_prior_7JHZ95.pt,14,198,0.11815645999999998
se_prior_SWH4RM.pt,14,108,0.03184224
se_prior_FUYLWZ.pt,14,124,0.033149040000000005
se_prior_VVZG1Z.pt,56,206,0.14147275999999998
se_prior_WCJPDN.pt,7,178,0.07007708
