model_path,HW,CIN,CIN,latency
add_finegrained1_F2Z5DB.pt,14,18,18,0.006505019999999999
add_finegrained1_MEGVIJ.pt,14,26,26,0.029079979999999995
add_finegrained1_VXQBVS.pt,14,12,12,0.012711540000000006
add_finegrained1_FZTP48.pt,14,24,24,0.022477559999999997
add_finegrained1_OKDFQM.pt,14,19,19,0.02642364
add_finegrained1_AWA3E9.pt,14,25,25,0.023329520000000003
add_finegrained1_32201I.pt,14,13,13,0.022575239999999996
add_finegrained1_9S4NL0.pt,14,28,28,0.02244992
add_finegrained1_IPMQ32.pt,14,21,21,0.02013648
add_finegrained1_RG5BRV.pt,14,29,29,0.024045459999999998
add_finegrained1_TFHKTB.pt,14,23,23,0.017989579999999995
add_finegrained1_AZRT7C.pt,14,22,22,0.021956779999999995
add_finegrained1_68V595.pt,14,16,16,0.023490580000000004
add_finegrained1_2JRFY5.pt,28,5,5,0.026040360000000002
add_finegrained1_CCRY06.pt,28,7,7,0.028331419999999996
add_finegrained1_GYG1W4.pt,28,4,4,0.016462579999999997
add_finegrained1_9BKIBX.pt,28,9,9,0.019090100000000002
add_finegrained1_U906X3.pt,28,6,6,0.023282100000000007
add_finegrained1_ZBG97W.pt,28,8,8,0.01874977999999999
add_finegrained1_YNO4YP.pt,14,6,6,0.029260360000000003
add_finegrained1_5VHKSL.pt,14,8,8,0.015740220000000006
add_finegrained1_829CU3.pt,14,12,12,0.019558100000000002
add_finegrained1_AAIFBK.pt,14,9,9,0.0207935
add_finegrained1_J4JD0Y.pt,14,7,7,0.019890919999999996
add_finegrained1_AEWATC.pt,14,10,10,0.022518800000000012
add_finegrained1_6CLUS6.pt,14,11,11,0.02535406
add_finegrained1_I3WTIH.pt,14,5,5,0.023663879999999998
add_finegrained1_5IHL3G.pt,14,10,10,0.01931958
add_finegrained1_0B164P.pt,14,17,17,0.01695207999999999
add_finegrained1_RW7YEC.pt,14,12,12,0.024513619999999993
add_finegrained1_FCTL9T.pt,14,19,19,0.0239628
add_finegrained1_YJQP1T.pt,14,23,23,0.023022959999999995
add_finegrained1_AQ5IK4.pt,14,14,14,0.021968339999999996
add_finegrained1_GEKX3F.pt,14,24,24,0.004791319999999999
add_finegrained1_D0Z1BI.pt,14,15,15,0.016474
add_finegrained1_8R8VBA.pt,14,20,20,0.012833840000000003
add_finegrained1_2ZP86O.pt,14,11,11,0.025468919999999996
add_finegrained1_941PYN.pt,14,21,21,0.0227384
add_finegrained1_DO6U9D.pt,14,13,13,0.02668326
add_finegrained1_ZV484R.pt,14,22,22,0.0044833799999999995
add_finegrained1_5IQI7J.pt,14,18,18,0.016172880000000004
add_finegrained1_FPFLPQ.pt,14,16,16,0.0185154
add_finegrained1_DF5IFT.pt,7,522,522,0.009353160000000003
add_finegrained1_XI5YMX.pt,7,900,900,0.009861140000000001
add_finegrained1_CUQLY5.pt,7,570,570,0.012530799999999998
add_finegrained1_FODPGZ.pt,7,1012,1012,0.004484959999999999
add_finegrained1_6BQONX.pt,7,824,824,0.004766899999999999
add_finegrained1_276IKQ.pt,7,849,849,0.004683000000000001
add_finegrained1_FNHA71.pt,7,974,974,0.005365820000000001
add_finegrained1_2Q59LH.pt,7,825,825,0.008049340000000002
add_finegrained1_ANTH72.pt,7,566,566,0.012470520000000002
add_finegrained1_EJD7IZ.pt,7,567,567,0.010999299999999997
add_finegrained1_LSR1UH.pt,7,930,930,0.004465
add_finegrained1_6GEYHX.pt,7,524,524,0.017532239999999998
add_finegrained1_9IQ6KO.pt,7,709,709,0.017877899999999995
add_finegrained1_QM84EH.pt,7,619,619,0.011698720000000001
add_finegrained1_WA2C21.pt,7,882,882,0.010953520000000001
add_finegrained1_SWN5KS.pt,7,640,640,0.007087839999999997
add_finegrained1_DX9FYX.pt,7,818,818,0.013312439999999995
add_finegrained1_OHXUQ7.pt,7,463,463,0.010172580000000002
add_finegrained1_R54KZR.pt,7,615,615,0.009763120000000002
add_finegrained1_8CQNAK.pt,7,917,917,0.011687660000000006
add_finegrained1_TRN8GN.pt,3,212,212,0.025205419999999992
add_finegrained1_AMUO8U.pt,3,205,205,0.009689720000000002
add_finegrained1_JJZHEF.pt,3,238,238,0.015325019999999996
add_finegrained1_1B5WT3.pt,3,177,177,0.019796420000000002
add_finegrained1_XO1B9K.pt,3,159,159,0.019461400000000004
add_finegrained1_8QE8X2.pt,3,278,278,0.020063960000000006
add_finegrained1_9L0XCB.pt,3,263,263,0.02410168
add_finegrained1_YIKT3P.pt,3,133,133,0.02513768
add_finegrained1_6CAC6J.pt,3,225,225,0.018692640000000003
add_finegrained1_DS42T4.pt,3,210,210,0.01639754
add_finegrained1_3EEBRX.pt,3,147,147,0.020035999999999995
add_finegrained1_JDR118.pt,3,161,161,0.02284486
add_finegrained1_4IKRLX.pt,3,140,140,0.0191854
add_finegrained1_QBH168.pt,3,304,304,0.02417668
add_finegrained1_EZBK4X.pt,3,155,155,0.023276620000000012
add_finegrained1_D7T9XZ.pt,3,244,244,0.028481619999999996
add_finegrained1_BWLD53.pt,3,226,226,0.015521300000000005
add_finegrained1_3XOFO3.pt,3,186,186,0.018175280000000005
add_finegrained1_W0HBUJ.pt,3,217,217,0.02154037999999999
add_finegrained1_X8852M.pt,3,239,239,0.020529
add_finegrained1_9GWTEH.pt,14,253,253,0.008225300000000003
add_finegrained1_049X19.pt,14,248,248,0.00858032
add_finegrained1_KRXOJP.pt,14,162,162,0.008158120000000003
add_finegrained1_ASPKDE.pt,14,256,256,0.00446168
add_finegrained1_S2T31X.pt,14,199,199,0.019739140000000002
add_finegrained1_PIQXRY.pt,14,254,254,0.005064679999999999
add_finegrained1_QMDCUS.pt,14,262,262,0.004459940000000001
add_finegrained1_DGQ0BM.pt,14,194,194,0.0044214599999999995
add_finegrained1_VCIMGU.pt,14,205,205,0.011887320000000003
add_finegrained1_C8BM12.pt,14,226,226,0.00780492
add_finegrained1_PCC5YJ.pt,14,166,166,0.010167800000000003
add_finegrained1_4QNOZI.pt,14,160,160,0.00990228
add_finegrained1_PVGGPM.pt,14,217,217,0.013580199999999994
add_finegrained1_VBP3VO.pt,14,175,175,0.012164799999999998
add_finegrained1_1R7YET.pt,14,144,144,0.023305980000000007
add_finegrained1_BAKNPY.pt,14,221,221,0.016306739999999997
add_finegrained1_L2Y2US.pt,14,264,264,0.0064307800000000005
add_finegrained1_IFUXRO.pt,14,211,211,0.008836699999999998
add_finegrained1_SVLUHL.pt,14,271,271,0.00447312
add_finegrained1_6L2WHK.pt,14,155,155,0.008846799999999998
add_finegrained1_WNNMXS.pt,7,124,124,0.012540799999999996
add_finegrained1_87YZ3K.pt,7,98,98,0.01729362
add_finegrained1_DPWTV9.pt,7,92,92,0.01805884
add_finegrained1_ZV7QC0.pt,7,115,115,0.0164647
add_finegrained1_BYJ71H.pt,7,112,112,0.02190490000000001
add_finegrained1_P0JE3Q.pt,7,106,106,0.00445536
add_finegrained1_TBFWYL.pt,7,75,75,0.013195160000000004
add_finegrained1_V0X1N7.pt,7,116,116,0.01498196
add_finegrained1_1WGAVC.pt,7,80,80,0.011392919999999997
add_finegrained1_PFEH8C.pt,7,72,72,0.02024634
add_finegrained1_LKP3JO.pt,7,99,99,0.021454820000000003
add_finegrained1_RLW3CG.pt,7,70,70,0.018194340000000003
add_finegrained1_8DHD02.pt,7,93,93,0.01593916
add_finegrained1_ZV8RLF.pt,7,77,77,0.01058046
add_finegrained1_56SKX7.pt,7,144,144,0.013563520000000004
add_finegrained1_GZBEXV.pt,7,146,146,0.021272939999999997
add_finegrained1_TERNO7.pt,7,76,76,0.019416359999999994
add_finegrained1_7N8XTV.pt,7,84,84,0.02126401999999999
add_finegrained1_71FFXR.pt,7,87,87,0.010753359999999998
add_finegrained1_M2JPPN.pt,7,74,74,0.016139479999999994
add_finegrained1_TDLZ4Z.pt,14,30,30,0.018231460000000005
add_finegrained1_HJRZI8.pt,14,34,34,0.0179517
add_finegrained1_Q299AR.pt,14,42,42,0.0155306
add_finegrained1_GFS1D0.pt,14,20,20,0.02827686
add_finegrained1_P6RRCE.pt,14,22,22,0.020589299999999998
add_finegrained1_FWP6UW.pt,14,43,43,0.023681660000000007
add_finegrained1_S98CUQ.pt,14,26,26,0.019080900000000005
add_finegrained1_I7TT0L.pt,14,24,24,0.015429840000000002
add_finegrained1_STOIFF.pt,14,33,33,0.01035478
add_finegrained1_NVWBBM.pt,14,38,38,0.0045070200000000005
add_finegrained1_NWMBEI.pt,14,27,27,0.019942480000000002
add_finegrained1_CYJBOE.pt,14,32,32,0.019928859999999996
add_finegrained1_X3Y6W6.pt,14,28,28,0.02460468000000001
add_finegrained1_QN00XK.pt,14,31,31,0.015176619999999998
add_finegrained1_CFIVMD.pt,14,40,40,0.02116178
add_finegrained1_DQA3BA.pt,14,37,37,0.018355800000000005
add_finegrained1_8QC28S.pt,14,44,44,0.019764499999999997
add_finegrained1_XB2IFT.pt,14,41,41,0.00445116
add_finegrained1_ZHSYU1.pt,14,29,29,0.011489539999999998
add_finegrained1_066QMN.pt,14,36,36,0.011489420000000002
add_finegrained1_B6IGYM.pt,7,604,604,0.0187872
add_finegrained1_3QHB9B.pt,7,425,425,0.010186440000000001
add_finegrained1_NLFVDO.pt,7,507,507,0.012481479999999996
add_finegrained1_DFU77B.pt,7,355,355,0.01477378
add_finegrained1_51NX5F.pt,7,607,607,0.009196800000000002
add_finegrained1_O0O7X9.pt,7,469,469,0.006004340000000001
add_finegrained1_FCU5C1.pt,7,488,488,0.011254860000000002
add_finegrained1_J0WD0C.pt,7,547,547,0.013054360000000001
add_finegrained1_C36AK0.pt,7,307,307,0.01643774
add_finegrained1_VOIY7M.pt,7,351,351,0.010920739999999998
add_finegrained1_HM2DBA.pt,7,387,387,0.020285040000000008
add_finegrained1_H95KFW.pt,7,563,563,0.018242019999999998
add_finegrained1_3NLD7W.pt,7,343,343,0.02280042000000001
add_finegrained1_BK789I.pt,7,414,414,0.009466319999999997
add_finegrained1_69BJUF.pt,7,485,485,0.023573139999999992
add_finegrained1_T8444J.pt,7,530,530,0.019200799999999997
add_finegrained1_XZ12WR.pt,7,391,391,0.011575939999999998
add_finegrained1_C2C6MC.pt,7,423,423,0.024790100000000002
add_finegrained1_9TQ8GI.pt,7,426,426,0.01602942
add_finegrained1_MXLIC5.pt,7,462,462,0.01352476
add_finegrained1_0ENWVU.pt,14,173,173,0.009867299999999999
add_finegrained1_Y167EG.pt,14,147,147,0.010321040000000002
add_finegrained1_U8CZQ4.pt,14,225,225,0.007837219999999999
add_finegrained1_GUTMUK.pt,14,246,246,0.005647360000000001
add_finegrained1_P1UBAT.pt,14,133,133,0.011595600000000005
add_finegrained1_KXZNZX.pt,14,275,275,0.013721760000000001
add_finegrained1_8Q43OW.pt,14,119,119,0.008262820000000002
add_finegrained1_Z8AVIX.pt,14,155,155,0.0045343000000000015
add_finegrained1_ZW62SL.pt,14,208,208,0.010179339999999999
add_finegrained1_W74UO5.pt,14,169,169,0.009369640000000002
add_finegrained1_6ITJYS.pt,14,125,125,0.007684860000000001
add_finegrained1_LEBNJC.pt,14,200,200,0.00676318
add_finegrained1_BSG1TY.pt,14,207,207,0.009948799999999997
add_finegrained1_5II7FR.pt,14,206,206,0.004506219999999999
add_finegrained1_2ADHZQ.pt,14,254,254,0.01714776
add_finegrained1_DUV1QS.pt,14,145,145,0.005198499999999999
add_finegrained1_82VG66.pt,14,129,129,0.010581279999999997
add_finegrained1_2KUC7H.pt,14,172,172,0.010940919999999996
add_finegrained1_ILWXGF.pt,14,272,272,0.00448842
add_finegrained1_DD6SQT.pt,14,162,162,0.00683916
add_finegrained1_JAQ88A.pt,14,191,191,0.01371598
add_finegrained1_YPG3DD.pt,14,178,178,0.01264244
add_finegrained1_7OGBQ0.pt,14,207,207,0.006311440000000002
add_finegrained1_0RKU04.pt,14,117,117,0.01301562
add_finegrained1_5FOK8T.pt,14,111,111,0.013394720000000002
add_finegrained1_5GXTNV.pt,14,122,122,0.018702859999999998
add_finegrained1_4S7CKP.pt,14,125,125,0.02864972
add_finegrained1_A7H5W0.pt,14,107,107,0.004459240000000001
add_finegrained1_2F6699.pt,14,135,135,0.01243956
add_finegrained1_GS9V2N.pt,14,182,182,0.012292319999999997
add_finegrained1_A6V93K.pt,14,150,150,0.011792599999999995
add_finegrained1_8WKZEY.pt,14,183,183,0.004623499999999998
add_finegrained1_YY9MO0.pt,14,175,175,0.0096797
add_finegrained1_045IAF.pt,14,103,103,0.01701908000000001
add_finegrained1_665BLT.pt,14,137,137,0.0058176799999999996
add_finegrained1_2Q3519.pt,14,211,211,0.0062695400000000005
add_finegrained1_D5V75K.pt,14,131,131,0.0125931
add_finegrained1_273NM5.pt,14,110,110,0.013848599999999999
add_finegrained1_O0GPDF.pt,14,172,172,0.022229040000000005
add_finegrained1_A21YKZ.pt,14,197,197,0.010209419999999999
add_finegrained1_DOSOHF.pt,7,562,562,0.009143819999999999
add_finegrained1_DOV2C2.pt,7,679,679,0.016117880000000008
add_finegrained1_56ZH3D.pt,7,1040,1040,0.0044646799999999995
add_finegrained1_F8G0J4.pt,7,858,858,0.006892400000000003
add_finegrained1_FXY0U2.pt,7,1095,1095,0.0044518000000000005
add_finegrained1_I0QJ7P.pt,7,1154,1154,0.0045614
add_finegrained1_J3MA84.pt,7,854,854,0.01102506
add_finegrained1_SOIHUP.pt,7,915,915,0.015570520000000008
add_finegrained1_PW0ZY0.pt,7,666,666,0.0064334200000000005
add_finegrained1_4GWF9Z.pt,7,611,611,0.019174199999999995
add_finegrained1_V7HUIK.pt,7,1087,1087,0.008618760000000001
add_finegrained1_RMSAXU.pt,7,1233,1233,0.004920220000000002
add_finegrained1_UYRXMM.pt,7,1235,1235,0.004463740000000001
add_finegrained1_CW4PFI.pt,7,848,848,0.00460658
add_finegrained1_75T669.pt,7,728,728,0.0085673
add_finegrained1_4Z2DQN.pt,7,885,885,0.006186099999999999
add_finegrained1_4BY7X4.pt,7,610,610,0.008437999999999998
add_finegrained1_6WTAMM.pt,7,1041,1041,0.0044540000000000005
add_finegrained1_E8HPR0.pt,7,558,558,0.01052788
add_finegrained1_B1QXSV.pt,7,667,667,0.008411659999999998
add_finegrained1_6A1Z9W.pt,7,123,123,0.01953944
add_finegrained1_E3G7F7.pt,7,118,118,0.01814592000000001
add_finegrained1_AVRRUH.pt,7,201,201,0.010493060000000004
add_finegrained1_G5OH1B.pt,7,107,107,0.014935860000000002
add_finegrained1_CI1H10.pt,7,174,174,0.00449026
add_finegrained1_PH7O0F.pt,7,87,87,0.024453879999999994
add_finegrained1_0X2B0B.pt,7,145,145,0.018173679999999998
add_finegrained1_2AAQGM.pt,7,138,138,0.01565778
add_finegrained1_0H0IN7.pt,7,159,159,0.01254214
add_finegrained1_V71RQ6.pt,7,147,147,0.01641476
add_finegrained1_2GKLYY.pt,7,92,92,0.0287266
add_finegrained1_LGQADJ.pt,7,99,99,0.013151359999999996
add_finegrained1_O9ETG0.pt,7,185,185,0.014288640000000002
add_finegrained1_Z2U3K6.pt,7,130,130,0.0285986
add_finegrained1_SQYA24.pt,7,151,151,0.012761179999999999
add_finegrained1_ICHO62.pt,7,131,131,0.026307840000000002
add_finegrained1_U2TFVS.pt,7,197,197,0.022327560000000003
add_finegrained1_J9YF4J.pt,7,101,101,0.004451400000000001
add_finegrained1_401J35.pt,7,115,115,0.013712860000000002
add_finegrained1_R99TO6.pt,7,121,121,0.026023519999999994
add_finegrained1_CUI45T.pt,14,87,87,0.019333280000000005
add_finegrained1_S8G71U.pt,14,69,69,0.017788679999999998
add_finegrained1_0DC5QI.pt,14,111,111,0.011266479999999994
add_finegrained1_LOFKIC.pt,14,126,126,0.014058079999999997
add_finegrained1_PR3QP4.pt,14,79,79,0.016382119999999997
add_finegrained1_MYZHZG.pt,14,92,92,0.007211000000000002
add_finegrained1_Z3YUU0.pt,14,128,128,0.007608480000000002
add_finegrained1_WNECXX.pt,14,101,101,0.014089
add_finegrained1_FX2IBZ.pt,14,110,110,0.014953979999999999
add_finegrained1_AOIS54.pt,14,123,123,0.004477099999999999
add_finegrained1_8KNUCG.pt,14,90,90,0.013973139999999997
add_finegrained1_W90PNL.pt,14,114,114,0.01553212
add_finegrained1_85SN3E.pt,14,100,100,0.00988316
add_finegrained1_PVOB0H.pt,14,65,65,0.009414559999999999
add_finegrained1_9FUE7X.pt,14,127,127,0.01973908
add_finegrained1_YZOQQJ.pt,14,74,74,0.020152720000000002
add_finegrained1_IPVFTU.pt,14,125,125,0.020081399999999996
add_finegrained1_QT7ODO.pt,14,139,139,0.015607720000000002
add_finegrained1_X11YZR.pt,14,141,141,0.0103799
add_finegrained1_IKXA1T.pt,14,89,89,0.01190892
add_finegrained1_T1NKUI.pt,7,1118,1118,0.00443608
add_finegrained1_LH4G4T.pt,7,669,669,0.010833960000000002
add_finegrained1_VBU178.pt,7,1133,1133,0.004497280000000001
add_finegrained1_2F5H4O.pt,7,535,535,0.0076092000000000035
add_finegrained1_5BPC23.pt,7,771,771,0.00450306
add_finegrained1_2HH5U9.pt,7,716,716,0.006505040000000001
add_finegrained1_HMQ4DZ.pt,7,970,970,0.0055878599999999974
add_finegrained1_U15MPY.pt,7,831,831,0.004513720000000001
add_finegrained1_CIX2UW.pt,7,871,871,0.004583320000000001
add_finegrained1_LV48FW.pt,7,925,925,0.00461324
add_finegrained1_NUMHNY.pt,7,803,803,0.00448184
add_finegrained1_E8UBTZ.pt,7,1051,1051,0.00449814
add_finegrained1_NKTRO9.pt,7,817,817,0.00447158
add_finegrained1_RP8P0X.pt,7,761,761,0.004711019999999999
add_finegrained1_Z2P110.pt,7,765,765,0.012741459999999996
add_finegrained1_YKUH95.pt,7,1162,1162,0.004529320000000001
add_finegrained1_8F72J2.pt,7,984,984,0.0072006399999999995
add_finegrained1_EBU06E.pt,7,713,713,0.007986420000000001
add_finegrained1_HIG0US.pt,7,840,840,0.009323000000000001
add_finegrained1_8VL1G7.pt,7,1072,1072,0.005892519999999999
add_finegrained1_S8ZLCW.pt,7,214,214,0.02345126
add_finegrained1_5R21MD.pt,7,193,193,0.014179059999999999
add_finegrained1_FG9ZEU.pt,7,157,157,0.011098720000000001
add_finegrained1_YLKPTE.pt,7,101,101,0.019240860000000002
add_finegrained1_IL8H6E.pt,7,111,111,0.02149534
add_finegrained1_9UVQ65.pt,7,117,117,0.01908506
add_finegrained1_G8VP4D.pt,7,211,211,0.014160499999999998
add_finegrained1_ES5RAX.pt,7,129,129,0.004439819999999999
add_finegrained1_OA4DVF.pt,7,95,95,0.020700019999999996
add_finegrained1_TDWZT7.pt,7,143,143,0.015901219999999997
add_finegrained1_80ILGR.pt,7,212,212,0.013469900000000005
add_finegrained1_LOMKSF.pt,7,112,112,0.01727094
add_finegrained1_0G5OPK.pt,7,207,207,0.02674182
add_finegrained1_ZPFLPQ.pt,7,94,94,0.012768199999999999
add_finegrained1_E63YAH.pt,7,116,116,0.022381979999999996
add_finegrained1_NB8JQN.pt,7,191,191,0.020238319999999997
add_finegrained1_F4W1ZO.pt,7,98,98,0.02044454
add_finegrained1_049USL.pt,7,132,132,0.02790066
add_finegrained1_KWEX4F.pt,7,176,176,0.019560459999999998
add_finegrained1_H69GP6.pt,7,204,204,0.013006860000000002
add_finegrained1_PC3ZZO.pt,7,268,268,0.024221619999999996
add_finegrained1_WO65T7.pt,7,454,454,0.010795160000000002
add_finegrained1_C20HWO.pt,7,461,461,0.012259660000000004
add_finegrained1_OA8ED7.pt,7,530,530,0.013409440000000002
add_finegrained1_L7R5LW.pt,7,535,535,0.011064540000000003
add_finegrained1_ZQ6RD9.pt,7,513,513,0.015506959999999997
add_finegrained1_1DA95X.pt,7,596,596,0.005580900000000001
add_finegrained1_ONPWS4.pt,7,286,286,0.015704639999999995
add_finegrained1_VXM7EZ.pt,7,419,419,0.022200939999999995
add_finegrained1_ZPK5QE.pt,7,392,392,0.014935460000000005
add_finegrained1_B3R930.pt,7,524,524,0.014135100000000003
add_finegrained1_GX0KQA.pt,7,547,547,0.004546680000000001
add_finegrained1_CFRWOE.pt,7,322,322,0.013109880000000003
add_finegrained1_SIZZV0.pt,7,338,338,0.016260520000000004
add_finegrained1_P3F0HA.pt,7,421,421,0.014280840000000001
add_finegrained1_2TH27Q.pt,7,350,350,0.014449739999999997
add_finegrained1_PAR38Y.pt,7,343,343,0.012140019999999998
add_finegrained1_7MWWPH.pt,7,459,459,0.0156827
add_finegrained1_ODCPN5.pt,7,580,580,0.007831420000000002
add_finegrained1_N943IF.pt,7,290,290,0.012565940000000006
add_finegrained1_4YQ8CY.pt,56,17,17,0.0044303
add_finegrained1_IPKKLN.pt,56,9,9,0.007869919999999999
add_finegrained1_96JN9E.pt,56,8,8,0.015024320000000002
add_finegrained1_KLPN41.pt,56,14,14,0.00443844
add_finegrained1_FW4KO4.pt,56,11,11,0.011816819999999999
add_finegrained1_IL773A.pt,56,16,16,0.0044652400000000005
add_finegrained1_V4PH0A.pt,56,18,18,0.004458240000000001
add_finegrained1_U416S3.pt,56,15,15,0.01280926
add_finegrained1_L8RAYE.pt,56,10,10,0.0201087
add_finegrained1_0MI3O4.pt,56,13,13,0.012060739999999999
add_finegrained1_2POQMK.pt,56,12,12,0.0062708799999999995
add_finegrained1_WEB8ZV.pt,14,32,32,0.0117354
add_finegrained1_DMJTXN.pt,14,24,24,0.016513059999999996
add_finegrained1_EDW08V.pt,14,33,33,0.013381420000000003
add_finegrained1_XXSPSR.pt,14,16,16,0.02804736
add_finegrained1_USFDP7.pt,14,20,20,0.023363319999999996
add_finegrained1_0TNO9V.pt,14,19,19,0.023207980000000003
add_finegrained1_LAKADP.pt,14,29,29,0.004451400000000001
add_finegrained1_Z8NC39.pt,14,17,17,0.016712059999999997
add_finegrained1_TEBF4X.pt,14,25,25,0.02880982
add_finegrained1_Z2S34Z.pt,14,22,22,0.010262199999999997
add_finegrained1_AZCVGC.pt,14,27,27,0.018979180000000005
add_finegrained1_312G4M.pt,14,28,28,0.01608366
add_finegrained1_IA4V0Z.pt,14,31,31,0.016130000000000012
add_finegrained1_DCOTCI.pt,14,36,36,0.021338639999999996
add_finegrained1_EXXOZ1.pt,14,30,30,0.013259840000000002
add_finegrained1_ZM3KYJ.pt,14,26,26,0.011615579999999999
add_finegrained1_JRE37H.pt,14,18,18,0.010111919999999998
add_finegrained1_RXW2CO.pt,14,21,21,0.0175476
add_finegrained1_QVO44S.pt,14,23,23,0.019151699999999994
add_finegrained1_IUV3N4.pt,14,35,35,0.009202699999999998
add_finegrained1_WRLVKC.pt,3,97,97,0.027742139999999988
add_finegrained1_MVXQ5C.pt,3,102,102,0.015534039999999997
add_finegrained1_CLSQ3B.pt,3,80,80,0.02845932
add_finegrained1_1KIP7H.pt,3,82,82,0.022692580000000004
add_finegrained1_PMTLYM.pt,3,58,58,0.019401599999999995
add_finegrained1_Y2YQWJ.pt,3,51,51,0.025805019999999998
add_finegrained1_4TDO2F.pt,3,63,63,0.022735679999999994
add_finegrained1_9P2E1O.pt,3,59,59,0.026026680000000003
add_finegrained1_MDN68C.pt,3,66,66,0.018833620000000002
add_finegrained1_HKA8SF.pt,3,87,87,0.021478620000000004
add_finegrained1_MUIMX5.pt,3,103,103,0.02697085999999999
add_finegrained1_IIXF85.pt,3,71,71,0.023719660000000004
add_finegrained1_WLMXOI.pt,3,68,68,0.009576639999999999
add_finegrained1_0P4J1X.pt,3,75,75,0.02872598000000001
add_finegrained1_MD53GF.pt,3,55,55,0.027197799999999998
add_finegrained1_1L1QJM.pt,3,76,76,0.021704019999999994
add_finegrained1_EQ72RZ.pt,3,52,52,0.019762280000000004
add_finegrained1_NJPIX7.pt,3,92,92,0.029067880000000004
add_finegrained1_E3RSCN.pt,3,107,107,0.01625626
add_finegrained1_96Y6TI.pt,3,61,61,0.020174080000000004
add_finegrained1_T9LGY8.pt,56,18,18,0.006981079999999998
add_finegrained1_0WGW3C.pt,56,17,17,0.00444988
add_finegrained1_047AOO.pt,56,16,16,0.004974139999999999
add_finegrained1_F1F1DR.pt,56,14,14,0.00446282
add_finegrained1_KKECYE.pt,56,15,15,0.006926920000000002
add_finegrained1_Z06LA1.pt,56,12,12,0.015468000000000004
add_finegrained1_T84KJA.pt,56,8,8,0.004609780000000002
add_finegrained1_MWNIVQ.pt,56,9,9,0.00464106
add_finegrained1_2KFKAP.pt,56,10,10,0.0089607
add_finegrained1_NXOUUG.pt,56,11,11,0.00444898
add_finegrained1_IBH9EY.pt,56,13,13,0.01807766
